-0.522172,0.852803,0.00793436
-0.521185,0.853298,0.0157686
-0.518008,0.85514,0.0200859
-0.324599,0.516185,0.792584
-0.313431,0.506213,0.803436
-0.31693,0.512778,0.797881
-0.41625,0.697671,0.583088
-0.403109,0.668527,0.62496
-0.40956,0.6945,0.591549
-0.505667,0.72795,0.463021
-0.508134,0.735144,0.448735
-0.522612,0.749101,0.407092
-0.419915,0.554477,0.718491
-0.401998,0.547845,0.733666
-0.40359,0.54837,0.732398
-0.556944,0.80181,0.216595
-0.55724,0.799014,0.225967
-0.557242,0.799232,0.225188
-0.44835,0.641092,0.622883
-0.470517,0.679153,0.563352
-0.44572,0.634911,0.631049
-0.524719,0.783864,0.332005
-0.529329,0.792809,0.302101
-0.529107,0.773519,0.348877
-0.557466,0.796556,0.233948
-0.557191,0.79767,0.230783
-0.434908,0.69593,0.571435
-0.436064,0.685205,0.58339
-0.446999,0.689553,0.569832
-0.513725,0.692139,0.506983
-0.514278,0.70637,0.486375
-0.514338,0.696069,0.500945
-0.446176,0.73668,0.508163
-0.462325,0.760802,0.455451
-0.441095,0.723008,0.53169
-0.294529,0.485033,0.823405
-0.297665,0.485478,0.822014
-0.287376,0.476656,0.830792
-0.59202,0.784904,0.182862
-0.582426,0.787053,0.203291
-0.581829,0.785647,0.210318
-0.346324,0.565767,0.74831
-0.363229,0.603558,0.709777
-0.362265,0.592586,0.719449
-0.625844,0.778435,0.0485724
-0.624377,0.780379,0.0340828
-0.6223,0.782321,0.0267883
-0.556575,0.784819,0.27255
-0.552158,0.778581,0.298217
-0.552978,0.78152,0.288864
-0.40989,0.590501,0.695197
-0.40396,0.592472,0.696989
-0.417484,0.613584,0.67024
0,0,0
0,0,0
-0.353214,0.55853,0.750523
-0.489986,0.689814,0.532987
-0.485464,0.686843,0.540902
-0.459653,0.656849,0.597721
-0.41634,0.744596,0.521765
-0.411269,0.751077,0.516469
-0.389504,0.74496,0.541592
-0.472276,0.802339,0.364977
-0.478775,0.803699,0.353334
-0.466457,0.797564,0.382506
-0.478628,0.63328,0.608171
-0.494481,0.65854,0.567288
-0.478825,0.629678,0.611748
-0.551347,0.806221,0.214533
-0.555024,0.802685,0.21828
-0.555392,0.803682,0.213623
-0.507894,0.670213,0.541165
-0.514581,0.684238,0.516746
-0.518519,0.69532,0.49767
-0.540949,0.795429,0.273253
-0.539652,0.792279,0.28473
-0.542992,0.798112,0.261107
-0.468409,0.676089,0.568768
-0.487982,0.697536,0.524706
-0.484774,0.695655,0.530149
-0.545255,0.798973,0.253651
-0.538254,0.786524,0.302761
-0.448704,0.775214,0.444643
-0.458844,0.762487,0.456154
-0.464087,0.776907,0.425487
-0.53917,0.738393,0.405058
-0.517509,0.724731,0.454917
-0.528119,0.737235,0.421396
-0.587066,0.70685,0.394611
-0.594426,0.706775,0.383573
-0.577927,0.687781,0.43927
-0.385455,0.750524,0.536785
-0.404148,0.756132,0.514713
-0.402995,0.762514,0.506131
-0.442301,0.570614,0.691935
-0.458426,0.590356,0.664325
-0.458024,0.59558,0.659925
-0.525649,0.756608,0.388895
-0.53017,0.7527,0.390338
-0.525835,0.738687,0.421711
-0.499899,0.803483,0.323286
-0.509223,0.804588,0.305499
-0.483556,0.804368,0.345205
-0.442284,0.615577,0.652265
-0.422181,0.589042,0.689052
-0.609291,0.785319,0.10972
-0.595189,0.789965,0.147329
-0.606524,0.791394,0.0763202
-0.351234,0.514782,0.782072
-0.378569,0.539747,0.751904
-0.38195,0.542876,0.747931
-0.52415,0.71231,0.466778
-0.521076,0.721244,0.456386
-0.527444,0.732506,0.430394
-0.600222,0.740934,0.301249
-0.606253,0.740605,0.289761
-0.599816,0.724375,0.339857
-0.526732,0.733164,0.430147
-0.531654,0.741405,0.409467
-0.54498,0.756112,0.362342
-0.47595,0.759739,0.443022
-0.475153,0.77373,0.419013
-0.490512,0.783982,0.380487
-0.339235,0.552615,0.761273
-0.334842,0.547015,0.767239
-0.337956,0.552595,0.761856
-0.537804,0.817871,0.20458
-0.532784,0.81448,0.229706
-0.53423,0.822608,0.194718
-0.506682,0.709937,0.489145
-0.522301,0.723956,0.450655
-0.527154,0.7221,0.447973
-0.521379,0.786416,0.331228
-0.514618,0.761348,0.394358
-0.556305,0.742217,0.373683
-0.569982,0.741156,0.354694
-0.550163,0.731695,0.402421
-0.517137,0.696532,0.497407
-0.516079,0.706239,0.484655
-0.552333,0.778546,0.297984
-0.554479,0.784598,0.277417
-0.552366,0.780876,0.291761
-0.368493,0.594323,0.714838
-0.374914,0.610607,0.697566
-0.378854,0.615988,0.690672
-0.478656,0.68982,0.543175
-0.452724,0.673752,0.584039
-0.457671,0.667693,0.587134
-0.554831,0.792537,0.253077
-0.555369,0.79379,0.247916
-0.554611,0.793768,0.249679
-0.526714,0.84103,0.123463
-0.52353,0.846277,0.098654
-0.526815,0.83376,0.165268
-0.546748,0.71041,0.443155
-0.553759,0.731376,0.398048
-0.56259,0.740837,0.366954
-0.607598,0.789738,0.0844965
-0.613977,0.787361,0.0556329
-0.605973,0.791291,0.0815744
-0.555162,0.788659,0.26422
-0.555427,0.791807,0.254054
-0.554813,0.790556,0.259236
-0.497776,0.667071,0.554291
-0.478999,0.644861,0.59558
-0.484033,0.644684,0.59169
-0.53487,0.718763,0.444178
-0.512412,0.707969,0.486018
-0.509178,0.656997,0.555963
-0.514423,0.667067,0.53888
-0.508559,0.658781,0.554415
-0.555463,0.776895,0.296471
-0.55021,0.767962,0.327878
-0.554212,0.772568,0.309819
-0.572952,0.76711,0.288565
-0.593861,0.777131,0.208322
-0.588203,0.772741,0.238514
-0.387866,0.600789,0.699009
-0.381365,0.601826,0.701688
-0.390561,0.622786,0.677939
-0.375847,0.580961,0.72196
-0.364086,0.55866,0.745214
-0.378064,0.565073,0.733323
-0.5537,0.789516,0.264726
-0.553603,0.793067,0.254101
-0.55467,0.790257,0.260451
-0.542051,0.84027,0.0113031
-0.549606,0.835139,0.0218257
-0.540732,0.841142,0.0094003
-0.499418,0.828796,0.252345
-0.505197,0.834886,0.218498
-0.498719,0.816185,0.291756
-0.472131,0.852405,0.224715
-0.454602,0.845127,0.281247
-0.463148,0.853642,0.238302
-0.439867,0.827291,0.34944
-0.419472,0.79476,0.438639
-0.431315,0.814576,0.38786
-0.168017,0.430629,0.886753
-0.167979,0.428839,0.887628
-0.15056,0.425629,0.892285
-0.585159,0.777735,0.229596
-0.579905,0.776514,0.246443
-0.592529,0.766883,0.246579
-0.307526,0.505567,0.806121
-0.294212,0.491251,0.819824
-0.30906,0.527459,0.791372
-0.403401,0.570913,0.71507
-0.39861,0.554419,0.730568
-0.418742,0.7523,0.508627
-0.420807,0.764582,0.488199
-0.42361,0.75415,0.501811
-0.293109,0.468812,0.833249
-0.275777,0.457685,0.845266
-0.285172,0.465496,0.83785
0,0,0
0,0,0
-0.428206,0.734563,0.526364
-0.374395,0.596937,0.709575
-0.380236,0.605525,0.699114
-0.381348,0.619334,0.686295
-0.521529,0.738615,0.427147
-0.514056,0.715974,0.472364
-0.521652,0.730172,0.441279
-0.470047,0.671226,0.573159
-0.450062,0.642265,0.620436
-0.465662,0.673378,0.574213
-0.511999,0.672838,0.533993
-0.454095,0.783956,0.423334
-0.466659,0.792016,0.393626
-0.45007,0.774994,0.443647
-0.466344,0.681121,0.564444
-0.475215,0.682017,0.555899
-0.477287,0.683006,0.552902
-0.543796,0.819033,0.182948
-0.532535,0.818469,0.21567
-0.53381,0.819171,0.209772
-0.530238,0.628717,0.568826
-0.489992,0.600124,0.632265
-0.531945,0.628567,0.567396
-0.611617,0.770475,0.179704
-0.593721,0.767198,0.242698
-0.596478,0.770345,0.225352
-0.439673,0.608586,0.660539
-0.416293,0.57253,0.706335
-0.418491,0.575007,0.703016
-0.393134,0.548391,0.738047
-0.399795,0.551846,0.731868
-0.385039,0.529715,0.755743
-0.507405,0.669242,0.542822
-0.509081,0.673729,0.535655
-0.513187,0.664899,0.542723
-0.415639,0.60613,0.678123
-0.399345,0.586889,0.704333
-0.415231,0.608825,0.675955
-0.511714,0.66049,0.549457
-0.517107,0.6641,0.539974
-0.549567,0.805588,0.221371
-0.548522,0.804932,0.226292
-0.558413,0.789934,0.253337
-0.559849,0.790325,0.248908
-0.365224,0.537488,0.760079
-0.371488,0.543462,0.75276
-0.360741,0.542304,0.758798
-0.478292,0.69586,0.535739
-0.497319,0.711141,0.496944
-0.487578,0.697907,0.524589
-0.441814,0.669676,0.596938
-0.447044,0.675419,0.586482
-0.437664,0.671721,0.597697
-0.321733,0.493629,0.807973
-0.331452,0.494897,0.803255
-0.386747,0.624518,0.678532
-0.396293,0.639077,0.659193
-0.392786,0.640503,0.659906
-0.520025,0.743343,0.420732
-0.52262,0.76146,0.383468
-0.517574,0.761661,0.389859
-0.472099,0.670518,0.572305
-0.472616,0.664552,0.578797
-0.495363,0.699444,0.515168
-0.365541,0.539809,0.758279
-0.368717,0.538767,0.757482
-0.36681,0.535439,0.76076
-0.507368,0.688426,0.518313
-0.507729,0.694129,0.510291
-0.50554,0.705255,0.497036
-0.54836,0.835959,0.0217518
-0.553376,0.83097,0.05713
-0.546516,0.836617,0.0373188
-0.438664,0.794819,0.419331
-0.459242,0.801047,0.383956
-0.453527,0.796401,0.400076
-0.513906,0.684812,0.516657
-0.512013,0.675645,0.530423
-0.572968,0.73591,0.360755
-0.586582,0.748879,0.308387
-0.556113,0.786237,0.269388
-0.581037,0.748925,0.318605
-0.586171,0.771727,0.246662
-0.590716,0.753325,0.289062
-0.530104,0.831789,0.164673
-0.523339,0.843702,0.119517
-0.52957,0.832903,0.160718
-0.534149,0.845364,0.00672007
-0.410052,0.764257,0.497767
-0.414215,0.752952,0.511362
-0.407927,0.764721,0.498799
-0.499569,0.705649,0.502483
-0.486817,0.686157,0.540552
-0.476596,0.681965,0.554779
-0.567441,0.788105,0.238538
-0.575158,0.786492,0.224998
-0.56903,0.785834,0.24222
-0.550185,0.772741,0.316492
-0.551031,0.77354,0.313051
-0.537447,0.762795,0.359576
-0.523771,0.805605,0.276891
-0.520264,0.772913,0.363226
-0.521227,0.774295,0.358878
-0.389555,0.56191,0.72973
-0.399676,0.584997,0.705718
-0.413782,0.586467,0.696306
-0.442614,0.598691,0.667581
-0.447818,0.621579,0.642728
-0.421955,0.582315,0.694886
-0.192212,0.436055,0.879154
-0.190956,0.438046,0.878438
-0.492708,0.639592,0.590053
-0.497891,0.645977,0.578635
-0.495812,0.646446,0.579896
-0.432018,0.635537,0.639884
-0.454844,0.659032,0.598994
-0.450594,0.655844,0.605668
-0.431434,0.798548,0.419749
-0.427073,0.802673,0.416327
-0.445984,0.80371,0.393891
-0.563235,0.762258,0.318951
-0.57573,0.757452,0.307899
-0.552203,0.778149,0.299259
-0.380852,0.553816,0.740434
-0.366656,0.550879,0.749733
-0.463435,0.823522,0.32717
-0.461554,0.825518,0.324791
-0.477245,0.843278,0.247227
-0.491187,0.631072,0.600404
-0.503018,0.641414,0.579277
-0.470947,0.609905,0.637359
-0.250192,0.383284,0.889099
-0.255603,0.415739,0.872828
