-21.1029,1.2891,0.813709,16211
-20.7583,1.45345,1.00931,16214
-20.6111,1.52406,1.09174,15163
-20.4604,1.59736,1.1736,10981
-20.1491,1.75089,1.33723,10978
-19.7734,1.94154,1.52177,13125
-19.6137,2.02393,1.59702,13123
-19.2487,2.21823,1.75438,13120
-19.0777,2.31147,1.82282,8385
-18.7985,2.47011,1.91897,8382
-18.5252,2.62573,2.01229,1705
-18.3912,2.70267,2.05631,1706
-18.0786,2.88929,2.14102,8789
-17.9266,2.98131,2.17904,8792
-17.7902,3.06643,2.20756,13285
-17.4829,3.26239,2.26185,11917
-17.0354,3.55491,2.32351,11918
-16.9282,3.62597,2.33609,12045
-16.8667,3.66814,2.34037,12046
-16.4198,3.97897,2.36222,14405
-16.1213,4.19379,2.36201,14402
-15.9866,4.29168,2.35972,7711
-15.7168,4.49246,2.34553,7712
-15.4701,4.67893,2.32671,12572
-15.3695,4.75812,2.3134,12663
-14.9747,5.06699,2.26428,5857
-14.7692,5.23327,2.22899,5854
-14.5018,5.44767,2.18659,7385
-14.1973,5.69945,2.12513,7382
-13.8461,5.98943,2.05512,15718
-13.7645,6.05877,2.03581,15675
-13.7274,6.09073,2.02627,7663
-13.2786,6.47092,1.92154,7664
-13.0607,6.65818,1.86685,11579
-12.7127,6.95151,1.78744,3595
-12.2985,7.30127,1.69217,3592
-12.1454,7.4282,1.66014,7031
-11.7298,7.76898,1.57811,7032
-11.5753,7.89812,1.54455,11432
-11.5193,7.94377,1.53372,11570
-11.0015,8.35918,1.44173,12789
-10.7097,8.58523,1.39926,11605
-10.4218,8.80549,1.36062,11606
-9.84877,9.22491,1.3055,6465
-9.8358,9.23436,1.30431,6462
-9.82051,9.2448,1.3037,3787
-9.26597,9.64017,1.26323,3784
-8.89946,9.88441,1.25462,9310
-8.71488,10.0066,1.25113,6765
-8.35219,10.2308,1.26141,6760
-8.09817,10.3953,1.26095,4201
-7.9604,10.4787,1.26641,2931
-7.35006,10.836,1.30201,2932
-7.02527,11.0175,1.32911,4063
-6.61897,11.2325,1.37451,4058
-6.10641,11.4949,1.43979,1573
-5.9277,11.5808,1.46763,1574
-5.23816,11.9062,1.58053,5194
-5.18491,11.9298,1.59063,9929
-5.02409,11.999,1.62285,9927
-4.48045,12.2412,1.72498,9924
-4.3391,12.3024,1.75294,4353
-3.84518,12.5033,1.86054,4354
-3.64515,12.5881,1.90161,7571
-3.27571,12.7318,1.98686,6287
-2.9842,12.8435,2.05535,6282
-2.77959,12.9178,2.10644,15866
-2.26482,13.1134,2.2288,10193
-1.92731,13.2396,2.31047,8169
-1.52743,13.386,2.40936,8170
-1.13526,13.5325,2.50441,10991
-0.590369,13.7428,2.63183,10985
-0.403078,13.8156,2.67527,10982
0.211271,14.0755,2.80335,8973
0.314357,14.1192,2.82477,8974
0.911261,14.4034,2.92675,11648
0.997322,14.4444,2.94148,11295
1.01108,14.4519,2.94314,10917
1.72198,14.8386,3.02899,10914
1.83728,14.9118,3.03475,2401
2.39574,15.2603,3.06749,2404
2.77013,15.5237,3.06494,14578
2.89342,15.6104,3.06417,9603
3.44393,16.0433,3.02139,9604
3.49705,16.0851,3.01717,15936
3.56955,16.1482,3.00615,9437
3.91848,16.4527,2.95204,9438
4.20282,16.7242,2.88657,5553
4.37192,16.8844,2.84875,5556
4.78474,17.315,2.71936,13091
4.82069,17.3525,2.70807,13087
4.83707,17.3712,2.70134,13088
5.21418,17.7985,2.55041,6651
5.45563,18.0991,2.42727,6646
5.72014,18.4232,2.29744,8723
5.88473,18.641,2.20054,8720
5.99738,18.7914,2.13279,559
6.28878,19.2007,1.93697,560
6.34877,19.2843,1.89727,9561
6.36711,19.3104,1.88465,9558
6.41801,19.3858,1.84638,13432
6.70917,19.8187,1.62576,15530
6.99874,20.2698,1.38455,15622
7.04185,20.3364,1.34923,14901
7.06364,20.3706,1.33081,12431
7.33782,20.8149,1.08399,12432
7.43338,20.9693,0.998413,4759
7.7012,21.4177,0.741458,1667
7.79853,21.5783,0.650657,1664
8.02952,21.9712,0.42214,13400
8.14473,22.1643,0.311272,16487
8.31836,22.4612,0.13765,16482
